,input,target
512,"

[Conversation]
화자2: 원래 어렸을때부터 교회를 다녔는데
화자2: 그래도 다른 종교를 접할 기회는 없었거든요
화자1: 오 네네
화자2: 그러다 우연히 종교사 관련 내용을 보게 됐는데
화자2: 기독교가 이슬람교같은 다른 종교들이랑 공유하는 부분이 많더라고요
화자2: 그 부분에 흥미를 느끼게 됐어요
화자1: 오 네네 그런 역사젹인 부분이나
화자1: 그런거 좀 심층적으로 탐구하는 그런 내용이겠네요
화자2: 네
화자2: 그리고 종교의 특성상
화자2: 사상적인 부분이나 역사, 현대 국제정치 등등
화자2: 많은 분야와 연관이 된 것에 흥미가 가더라고요
화자1: 우왁ㅋㅋㅋㅋ저는 종교 역사 정치 이런거에 거의 문외한이라
화자1: 대단한데요?
화자1: 저는 고등학교 때까지는 제가 뭘 좋아하는지 감이 잘 안왓어서 불안했거든요
화자2: 저희 집 식구들이 좀 그쪽 분야에 관심 있는 거 같아요 ㅋㅋㅋ
화자2: 사실 아버지도 이과 나오셨는데
화자2: 지금 취미로 철학과 박사과정 보내시는 중이시거든요
화자2: 아빠 영향도 좀 받은 거 같아요
화자1: 오, 맞아요 학과정하거나 하는게 그냥 생으로 보다는 주변 가족 친구 이런데서 영향 많이 받죠
화자1: 아버닌 멋지신데요? ㅎㅎ철학과 과정 밟고 계신다니
화자2: 요즘 논문 쓰고 계신거 같더라고요...
화자1: 저희 아버지도 평생학습원? 뭐 이런데서 하는 인터넷 강의 듣고 하시더라구요
화자1: 학위를 따로 받는건 아니지만 관심분야에서 오래도록 공부하시는거 멋진거 같아요
화자2: 맞아요 본인이 하고싶은 거 계속 공부하는 거 너무 멋져요
화자1: 종교학과는 나중에 직업으로는 어떻게 연계가 되나요?
화자1: 잘 모르는 분야여서ㅎㅎ
화자2: 사실 학계 말곤 직접 연관된 분야는 별로 없는 거 같아요...
화자1: 아, 그럼 오랫동안 학계 남아있을 생각도 있겠네요

[Question]
위 대화의 반응으로 올바른 지문은?

[Option]
A. 화자1은 종교 이야기가 지루하다.
B. 화자1은 교회 이야기가 흥미롭다.
C. 화자1은 종교 이야기가 흥미롭다.",C. 화자1은 종교 이야기가 흥미롭다.
513,"

[Conversation]
화자2: 원래 어렸을때부터 교회를 다녔는데
화자2: 그래도 다른 종교를 접할 기회는 없었거든요
화자1: 오 네네
화자2: 그러다 우연히 종교사 관련 내용을 보게 됐는데
화자2: 기독교가 이슬람교같은 다른 종교들이랑 공유하는 부분이 많더라고요
화자2: 그 부분에 흥미를 느끼게 됐어요
화자1: 오 네네 그런 역사젹인 부분이나
화자1: 그런거 좀 심층적으로 탐구하는 그런 내용이겠네요
화자2: 네
화자2: 그리고 종교의 특성상
화자2: 사상적인 부분이나 역사, 현대 국제정치 등등
화자2: 많은 분야와 연관이 된 것에 흥미가 가더라고요
화자1: 우왁ㅋㅋㅋㅋ저는 종교 역사 정치 이런거에 거의 문외한이라
화자1: 대단한데요?
화자1: 저는 고등학교 때까지는 제가 뭘 좋아하는지 감이 잘 안왓어서 불안했거든요
화자2: 저희 집 식구들이 좀 그쪽 분야에 관심 있는 거 같아요 ㅋㅋㅋ
화자2: 사실 아버지도 이과 나오셨는데
화자2: 지금 취미로 철학과 박사과정 보내시는 중이시거든요
화자2: 아빠 영향도 좀 받은 거 같아요
화자1: 오, 맞아요 학과정하거나 하는게 그냥 생으로 보다는 주변 가족 친구 이런데서 영향 많이 받죠
화자1: 아버닌 멋지신데요? ㅎㅎ철학과 과정 밟고 계신다니
화자2: 요즘 논문 쓰고 계신거 같더라고요...
화자1: 저희 아버지도 평생학습원? 뭐 이런데서 하는 인터넷 강의 듣고 하시더라구요
화자1: 학위를 따로 받는건 아니지만 관심분야에서 오래도록 공부하시는거 멋진거 같아요
화자2: 맞아요 본인이 하고싶은 거 계속 공부하는 거 너무 멋져요
화자1: 종교학과는 나중에 직업으로는 어떻게 연계가 되나요?
화자1: 잘 모르는 분야여서ㅎㅎ
화자2: 사실 학계 말곤 직접 연관된 분야는 별로 없는 거 같아요...
화자1: 아, 그럼 오랫동안 학계 남아있을 생각도 있겠네요

[Question]
위 대화의 후행사건으로 올바른 지문은?

[Option]
A. 화자2는 기독교와 이슬람교의 비슷한 점을 화자1에게 설명해 줄 것이다.
B. 화자2는 기독교 또는 이슬람교 신앙을 가지라고 화자1을 설득할 것이다.
C. 화자2는 기독교와 연관된 직업을 화자1에게 설명해 줄 것이다.",A. 화자2는 기독교와 이슬람교의 비슷한 점을 화자1에게 설명해 줄 것이다.
514,"

[Conversation]
화자2: 그렇구나! 소개팅 어땠어?
화자1: 내가 생각보다 보수적인? 편이라서ㅋㅋㅋ 요즘 소개팅은 세네번이면 거의 고백하고 사귀잖아
화자1: 나는 그게 나한테 좀 빠르다고 여겨지더라구
화자1: 사람 자체는 괜찮았어
화자2: 오 좋다 그런 감성
화자1: 그래서 굳이 연애를 한다면 자만추야!
화자2: 그렇구나 나 요새 연애의 발견 보는데
화자2: 너무 재밌다 흑흑
화자2: 알아?
화자1: 드라마?? 나 그거 보다가 중간에 하차했었어..
화자2: 나 지금도 다시보는데 큰일났어
화자2: 여기 묻혀야겠어
화자1: 몇화까지 봤어??
화자2: 나 그냥 클립 계속 다시봐
화자1: 아ㅋㅋ 요즘 클립으로 다시보는 거 좋아
화자1: 그럼 name2는 에릭파야??
화자2: 나 완전 에릭파
화자2: 너는?
화자1: 굳이 둘중에 따지자면 그럴 것 같아ㅋㅋㅋㅋ
화자1: 원래 성준파였는데,, 갈수록 빡쳐서
화자2: 나는 지금 연애 중이라서 약간 에릭 감성에 빠지는 것 같아
화자2: 전남친 감성

[Question]
위 대화의 원인으로 올바른 지문은?

[Option]
A. 화자2는 드라마 '연애의 발견'이 재미있다.
B. 화자2는 영화 '연애의 발견'에 출연하였다.
C. 화자2는 드라마 '연애의 발견'을 보지 않는다.",A. 화자2는 드라마 '연애의 발견'이 재미있다.
515,"

[Conversation]
화자2: 그렇구나! 소개팅 어땠어?
화자1: 내가 생각보다 보수적인? 편이라서ㅋㅋㅋ 요즘 소개팅은 세네번이면 거의 고백하고 사귀잖아
화자1: 나는 그게 나한테 좀 빠르다고 여겨지더라구
화자1: 사람 자체는 괜찮았어
화자2: 오 좋다 그런 감성
화자1: 그래서 굳이 연애를 한다면 자만추야!
화자2: 그렇구나 나 요새 연애의 발견 보는데
화자2: 너무 재밌다 흑흑
화자2: 알아?
화자1: 드라마?? 나 그거 보다가 중간에 하차했었어..
화자2: 나 지금도 다시보는데 큰일났어
화자2: 여기 묻혀야겠어
화자1: 몇화까지 봤어??
화자2: 나 그냥 클립 계속 다시봐
화자1: 아ㅋㅋ 요즘 클립으로 다시보는 거 좋아
화자1: 그럼 name2는 에릭파야??
화자2: 나 완전 에릭파
화자2: 너는?
화자1: 굳이 둘중에 따지자면 그럴 것 같아ㅋㅋㅋㅋ
화자1: 원래 성준파였는데,, 갈수록 빡쳐서
화자2: 나는 지금 연애 중이라서 약간 에릭 감성에 빠지는 것 같아
화자2: 전남친 감성

[Question]
위 대화의 동기로 올바른 지문은?

[Option]
A. 화자2는 자신이 드라마 '연애의 발견'을 처음 본다는 것을 말하고 싶다.
B. 화자2는 자신이 드라마 '연애의 발견'에 푹 빠져있음을 말하고 싶다.
C. 화자2는 자신이 드라마 '연애의 발견' 시청을 중단했음을 알리고 싶다.",B. 화자2는 자신이 드라마 '연애의 발견'에 푹 빠져있음을 말하고 싶다.
516,"

[Conversation]
화자2: 그렇구나! 소개팅 어땠어?
화자1: 내가 생각보다 보수적인? 편이라서ㅋㅋㅋ 요즘 소개팅은 세네번이면 거의 고백하고 사귀잖아
화자1: 나는 그게 나한테 좀 빠르다고 여겨지더라구
화자1: 사람 자체는 괜찮았어
화자2: 오 좋다 그런 감성
화자1: 그래서 굳이 연애를 한다면 자만추야!
화자2: 그렇구나 나 요새 연애의 발견 보는데
화자2: 너무 재밌다 흑흑
화자2: 알아?
화자1: 드라마?? 나 그거 보다가 중간에 하차했었어..
화자2: 나 지금도 다시보는데 큰일났어
화자2: 여기 묻혀야겠어
화자1: 몇화까지 봤어??
화자2: 나 그냥 클립 계속 다시봐
화자1: 아ㅋㅋ 요즘 클립으로 다시보는 거 좋아
화자1: 그럼 name2는 에릭파야??
화자2: 나 완전 에릭파
화자2: 너는?
화자1: 굳이 둘중에 따지자면 그럴 것 같아ㅋㅋㅋㅋ
화자1: 원래 성준파였는데,, 갈수록 빡쳐서
화자2: 나는 지금 연애 중이라서 약간 에릭 감성에 빠지는 것 같아
화자2: 전남친 감성

[Question]
위 대화의 전제로 올바른 지문은?

[Option]
A. 화자2는 드라마 '연애의 발견'에 대한 클립 영상을 찍었다.
B. 드라마 '연애의 발견' 내용에 대한 클립 영상이 삭제되었다.
C. 드라마 '연애의 발견'에 대한 클립 영상이 업로드되어 있다.",C. 드라마 '연애의 발견'에 대한 클립 영상이 업로드되어 있다.
517,"

[Conversation]
화자2: 그렇구나! 소개팅 어땠어?
화자1: 내가 생각보다 보수적인? 편이라서ㅋㅋㅋ 요즘 소개팅은 세네번이면 거의 고백하고 사귀잖아
화자1: 나는 그게 나한테 좀 빠르다고 여겨지더라구
화자1: 사람 자체는 괜찮았어
화자2: 오 좋다 그런 감성
화자1: 그래서 굳이 연애를 한다면 자만추야!
화자2: 그렇구나 나 요새 연애의 발견 보는데
화자2: 너무 재밌다 흑흑
화자2: 알아?
화자1: 드라마?? 나 그거 보다가 중간에 하차했었어..
화자2: 나 지금도 다시보는데 큰일났어
화자2: 여기 묻혀야겠어
화자1: 몇화까지 봤어??
화자2: 나 그냥 클립 계속 다시봐
화자1: 아ㅋㅋ 요즘 클립으로 다시보는 거 좋아
화자1: 그럼 name2는 에릭파야??
화자2: 나 완전 에릭파
화자2: 너는?
화자1: 굳이 둘중에 따지자면 그럴 것 같아ㅋㅋㅋㅋ
화자1: 원래 성준파였는데,, 갈수록 빡쳐서
화자2: 나는 지금 연애 중이라서 약간 에릭 감성에 빠지는 것 같아
화자2: 전남친 감성

[Question]
위 대화의 반응으로 올바른 지문은?

[Option]
A. 화자2는 자신이 원하는 소개팅 상대가 뚜렷한 화자1이 감탄스럽다.
B. 화자2는 자신이 원하는 관계 진척 속도가 뚜렷한 화자1이 감탄스럽다.
C. 화자2는 자신이 원하는 관계 진척 속도가 뚜렷한 화자1에게 질린다.",B. 화자2는 자신이 원하는 관계 진척 속도가 뚜렷한 화자1이 감탄스럽다.
518,"

[Conversation]
화자2: 그렇구나! 소개팅 어땠어?
화자1: 내가 생각보다 보수적인? 편이라서ㅋㅋㅋ 요즘 소개팅은 세네번이면 거의 고백하고 사귀잖아
화자1: 나는 그게 나한테 좀 빠르다고 여겨지더라구
화자1: 사람 자체는 괜찮았어
화자2: 오 좋다 그런 감성
화자1: 그래서 굳이 연애를 한다면 자만추야!
화자2: 그렇구나 나 요새 연애의 발견 보는데
화자2: 너무 재밌다 흑흑
화자2: 알아?
화자1: 드라마?? 나 그거 보다가 중간에 하차했었어..
화자2: 나 지금도 다시보는데 큰일났어
화자2: 여기 묻혀야겠어
화자1: 몇화까지 봤어??
화자2: 나 그냥 클립 계속 다시봐
화자1: 아ㅋㅋ 요즘 클립으로 다시보는 거 좋아
화자1: 그럼 name2는 에릭파야??
화자2: 나 완전 에릭파
화자2: 너는?
화자1: 굳이 둘중에 따지자면 그럴 것 같아ㅋㅋㅋㅋ
화자1: 원래 성준파였는데,, 갈수록 빡쳐서
화자2: 나는 지금 연애 중이라서 약간 에릭 감성에 빠지는 것 같아
화자2: 전남친 감성

[Question]
위 대화의 후행사건으로 올바른 지문은?

[Option]
A. 화자1은 드라마 '연애의 발견'을 그만 볼 것이다.
B. 화자1은 드라마 '연애의 발견'을 다시 찾아볼 것이다.
C. 화자1은 드라마 '연애의 발견'을 처음으로 볼 것이다.",B. 화자1은 드라마 '연애의 발견'을 다시 찾아볼 것이다.
519,"

[Conversation]
화자2: 국민지원금 신청담주부터더라
화자1: 우리는 수욜임
화자2: 이번에 받을거 스벅이나 이케아 이런데는 못쓰나봐
화자1: 근데 저번에 받은것도 그렇지않았나...?
화자2: 저번에도 지역에서만 쓰게했던거 같은데 기억이 가물가물함
화자1: 아숩긴한데 스버이나 이케아 에서 안써도...충분히 쓸돈이라
화자1: 별생각이 없다
화자2: 그니까
화자2: 나는 식당에서 다쓸까봐
화자1: 나도ㅋㅋㄲㄲ먹는데다 올인할생각...
화자2: 부모님은 안경사신대
화자1: 나도 안경바꿔야하는데
화자1: 안경보러갈까...으뜸도 될려나?
화자2: 될걸....?
화자2: 프렌차이즈라 안될려나...?
화자1: 나도 그래서 고민....
화자1: 근데 스벅 이케아 못쓰면
화자1: 개인카페도 사람많아지겠다
화자2: 글네.....
화자2: 테이크아웃해야쓰겠다
화자1: 사람 피해...최대한 피해다녀

[Question]
위 대화의 원인으로 올바른 지문은?

[Option]
A. 화자2는 새로운 안경이 필요하다.
B. 화자2의 부모님은 안경이 필요하다.
C. 화자2의 부모님은 시력이 매우 좋다.",B. 화자2의 부모님은 안경이 필요하다.
520,"

[Conversation]
화자2: 국민지원금 신청담주부터더라
화자1: 우리는 수욜임
화자2: 이번에 받을거 스벅이나 이케아 이런데는 못쓰나봐
화자1: 근데 저번에 받은것도 그렇지않았나...?
화자2: 저번에도 지역에서만 쓰게했던거 같은데 기억이 가물가물함
화자1: 아숩긴한데 스버이나 이케아 에서 안써도...충분히 쓸돈이라
화자1: 별생각이 없다
화자2: 그니까
화자2: 나는 식당에서 다쓸까봐
화자1: 나도ㅋㅋㄲㄲ먹는데다 올인할생각...
화자2: 부모님은 안경사신대
화자1: 나도 안경바꿔야하는데
화자1: 안경보러갈까...으뜸도 될려나?
화자2: 될걸....?
화자2: 프렌차이즈라 안될려나...?
화자1: 나도 그래서 고민....
화자1: 근데 스벅 이케아 못쓰면
화자1: 개인카페도 사람많아지겠다
화자2: 글네.....
화자2: 테이크아웃해야쓰겠다
화자1: 사람 피해...최대한 피해다녀

[Question]
위 대화의 동기로 올바른 지문은?

[Option]
A. 화자2는 화자1에게 국민지원금으로 안경 구매가 가능하다는 사실을 알려주고 싶다.
B. 화자2는 화자1에게 국민지원금으로 안경 수리가 가능하다는 사실을 알려주고 싶다.
C. 화자2는 화자1에게 국민지원금으로 선글라스 구매가 가능하다는 사실을 알려주고 싶다.",A. 화자2는 화자1에게 국민지원금으로 안경 구매가 가능하다는 사실을 알려주고 싶다.
521,"

[Conversation]
화자2: 국민지원금 신청담주부터더라
화자1: 우리는 수욜임
화자2: 이번에 받을거 스벅이나 이케아 이런데는 못쓰나봐
화자1: 근데 저번에 받은것도 그렇지않았나...?
화자2: 저번에도 지역에서만 쓰게했던거 같은데 기억이 가물가물함
화자1: 아숩긴한데 스버이나 이케아 에서 안써도...충분히 쓸돈이라
화자1: 별생각이 없다
화자2: 그니까
화자2: 나는 식당에서 다쓸까봐
화자1: 나도ㅋㅋㄲㄲ먹는데다 올인할생각...
화자2: 부모님은 안경사신대
화자1: 나도 안경바꿔야하는데
화자1: 안경보러갈까...으뜸도 될려나?
화자2: 될걸....?
화자2: 프렌차이즈라 안될려나...?
화자1: 나도 그래서 고민....
화자1: 근데 스벅 이케아 못쓰면
화자1: 개인카페도 사람많아지겠다
화자2: 글네.....
화자2: 테이크아웃해야쓰겠다
화자1: 사람 피해...최대한 피해다녀

[Question]
위 대화의 전제로 올바른 지문은?

[Option]
A. 국민지원금으로 온라인 쇼핑몰에서 안경을 구입할 수 있다.
B. 국민지원금으로 지역 안경원에서 안경 구매가 가능하다.
C. 국민지원금으로만 지역 안경원에서 안경 구매가 가능하다.",B. 국민지원금으로 지역 안경원에서 안경 구매가 가능하다.
